propertyId,date sold,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
,25-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"203/1 Brodie Spark Drive, Wolli Creek NSW 2205",NSW,st_george,Wolli Creek,2205,48612,"$720,000 ",0,0,2,1,1,0K,"Air conditioning,Gym,Indoor Spa,Alarm System,Intercom,Built in wardrobes,Internal Laundry,Pets allowed,Cable or Satellite,Gas,Broadband internet access,Bath,Dishwasher,Double glazed windows,Energy efficient appliances,Water efficient appliances,Secure Parking,Balcony / Deck"
,16-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"A209/18 Corniche Drive, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$575,000 ",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Intercom, Balcony, Deck, Courtyard, Outdoor Entertainment Area, Remote Garage, Secure Parking, Swimming Pool - In Ground, Tennis Court, Dishwasher"
CR-7047-GV,3-Apr-14,Apartment,Apartment / Unit / Flat,Sold,"101/48 Yeo Street, Neutral Bay NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,"$851,800 ",0,0,2,2,1,0K,
,4-Aug-10,Apartment,Apartment / Unit / Flat,Sold,"58/104 Miller Street, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$635,250 ",0,0,2,2,1,0K,"Swimming Pool, Secure Parking"
BY-8450-XK,11-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"15/11 Crane Street, Homebush NSW 2140",NSW,inner_west,Homebush,2140,21262,"$545,000 ",0,0,2,1,1,0K,
JY-6077-ZZ,20-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"12/30 Archer Street, CHATSWOOD NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$702,000 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
A6465516,19-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"63/323 Forest Road, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,Price Withheld,0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony"
ZU-6464-OT,22-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"17/12-16 Belmore Street, Burwood NSW 2134",NSW,inner_west,Burwood,2134,7832,"$700,000 ",0,0,2,1,1,0K,"Verandah, Dining Room, Gas, Lounge"
AJ-4470-GF,19-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"9/101 Marsden Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$550,000 ",0,0,2,2,1,0K,"Air Conditioning, 2 Builtin wardrobes"
CF-3302-KB,19-Jul-16,House,House,Sold,"18/183 Bridge Rd, Glebe NSW 2037",NSW,inner_west,Glebe,2037,18112,"$631,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
A13043315,27-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"205/39 George Street, ROCKDALE NSW 2216",NSW,st_george,Rockdale,2216,37352,"$535,000 ",0,0,1,1,1,0K,"Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes"
HE-9924-AE,15-Apr-15,Apartment,Apartment / Unit / Flat,Sold,"44/16-26 Park Street, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$595,750 ",0,0,2,1,1,0K,"Balcony / Deck,Built in wardrobes,Secure Parking"
,27-Jan-16,Apartment,Apartment / Unit / Flat,Sold,"5/80 Old Pittwater Road, Brookvale NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$555,000 ",69,0,1,1,1,0K,"Air Conditioning, Close to Shops, Close to Transport, Internal Laundry, Intercom, Balcony, Gas Heating, Gas Hot Water, Building Security"
VT-8417-ST,19-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"28/450 Elizabeth Street, Surry Hills NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$800,000 ",0,0,1,1,1,0K,
WJ-0938-VS,23-Jan-14,Apartment,Apartment / Unit / Flat,Sold,"38/1-3 Beresford Road, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$555,000 ",0,0,2,2,2,0K,"Air conditioning,Alarm System,Built in wardrobes,Dishwasher,Ensuite,Ensuite(s),Gas,Ground floor,Gym,Swimming Pool"
TT-9966-JV,9-Apr-16,Apartment,Apartment / Unit / Flat,Sold,"34/17-21 Meryll Avenue, Baulkham Hills NSW 2153",NSW,hills,Baulkham Hills,2153,2642,"$650,000 ",0,0,2,2,2,0K,"Air Conditioning,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Formal Lounge,Garden,Secure Parking,Separate Dining,Terrace-Balcony,Plus Study"
A5635752,7-Apr-10,Apartment,Apartment / Unit / Flat,Sold,"285/27 Park STREET, Sydney NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$525,000 ",0,0,1,1,1,0K,
BK-5459-GK,1-Sep-11,House,Townhouse,Sold,"4/1 Midway Drive, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$570,000 ",98,0,2,2,1,0K,
CX-4092-SE,10-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"8/6-8 Belmore Street, Burwood NSW 2134",NSW,inner_west,Burwood,2134,7832,"$625,000 ",0,0,2,1,1,0K,"Balcony / Deck,Built in wardrobes,Floorboards,Gas"
,20-Jan-14,Apartment,Apartment / Unit / Flat,Sold,"95/67-69 St Marks Road, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$560,000 ",52,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ocean Views, Lift Installed"
DI-1830-BG,18-Jul-15,Apartment,Apartment / Unit / Flat,Sold,"8/51 Gilderthorpe Avenue, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$900,000 ",83,0,2,1,1,0K,
,27-Feb-16,Apartment,Apartment / Unit / Flat,Sold,"14207/177-219 Mitchell Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$690,000 ",0,0,1,1,1,0K,
A43720022,14-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"504/4 Duntroon Avenue, ST LEONARDS NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$820,000 ",0,0,2,2,1,0K,"Close to Transport, Ensuite, Balcony, Storage, Built-In-Robes, Close to Park, Dishwasher, Ducted Airconditioning, Gas, Security Building"
GB-5043-QX,19-Sep-15,Apartment,Apartment / Unit / Flat,Sold,"2/26 Kennedy Street, Kingsford NSW 2032",NSW,eastern_suburbs,Kingsford,2032,23702,"$712,000 ",0,0,2,1,1,0K,
CV-0036-EV,17-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"3/97 Shirley Road, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$685,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Intercom, Security Access, Secure Parking"
TH-0047-BK,11-Dec-11,Apartment,Apartment / Unit / Flat,Sold,Cronulla NSW 2230,NSW,sutherland,Cronulla,2230,12262,"$530,000 ",0,0,2,1,1,0K,
,23-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"2005/11 Angas Street, Meadowbank NSW 2114",NSW,northern_suburbs,Meadowbank,2114,28092,Price Withheld,0,0,1,1,1,0K,"Air Conditioning,Close to Transport,Internal Laundry,Balcony,Ground floor,Gas,Built in wardrobes,Study,Dishwasher,Broadband internet access,Floorboards"
RK-9708-ES,19-Jan-17,Apartment,Apartment / Unit / Flat,Sold,"17/381-389 Kingsway, Caringbah NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$655,000 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Car Parking - Basement"
SD-5960-XZ,9-Feb-11,House,Townhouse,Sold,"2/29 Midway Drive, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$680,000 ",0,0,2,2,1,0K,"Internal Laundry, Modern Bathroom, Modern Kitchen, Pets Allowed, Air Con & or Heating, Built In's All Rooms, Court Yard, Ensuite Bathroom"
ZS-3580-PR,12-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"32/28-32 Brookvale Avenue, Brookvale NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$606,000 ",0,0,2,2,2,0K,
KA-4650-QG,20-May-16,Apartment,Apartment / Unit / Flat,Sold,"302/10 Rider Boulevard, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$625,000 ",0,0,1,1,1,0K,
RH-9946-HW,11-May-09,Apartment,Apartment / Unit / Flat,Sold,"9/22 Pacific Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$575,000 ",0,0,2,2,2,0K,"Alarm System,Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Gas,Intercom,Internal Laundry,Modern Kitchen,Polished TimberFloor,Quiet Location,Secure parking,Spa,Views"
,4-Jan-16,Apartment,Apartment / Unit / Flat,Sold,"6/20-24 Dalcassia St, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$750,000 ",0,0,2,2,1,0K,"Ensuite,Floorboards,Ground floor,Built in wardrobes,Internal Laundry,Gas,Secure Parking,Garden / Courtyard"
,16-Jul-10,Apartment,Apartment / Unit / Flat,Sold,"610/227 Victoria Street, DARLINGHURST NSW 2010",NSW,eastern_suburbs,Darlinghurst,2010,13272,"$535,000 ",0,0,1,1,1,0K,Secure Parking
,27-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"17/10 Maxim Street, West Ryde NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$612,100 ",93,0,2,1,1,0K,"Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
A19770722,7-May-15,Apartment,Apartment / Unit / Flat,Sold,"8/11 Longueville Road, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,Price Withheld,0,0,2,1,1,0K,
,20-Dec-11,Apartment,Apartment / Unit / Flat,Sold,"C901/3 Sterling Circuit , Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$570,000 ",71,0,1,1,1,0K,"Balcony / Deck,Bath,Built in wardrobes,Dishwasher,Gym,Intercom,Internal Laundry,Secure parking"
FL-4122-BE,3-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"2/124 Bland Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$600,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony, Lock Up Garage, Pet Friendly (S.T.S.A)"
MN-6258-XN,14-Jan-12,Apartment,Apartment / Unit / Flat,Sold,"12/52 Kingsway, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$520,000 ",135,0,2,2,2,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
ZQ-2421-NS,30-May-13,Apartment,Apartment / Unit / Flat,Sold,"12/2 Woonona Avenue, WAHROONGA NSW 2076",NSW,north_shore_upper,Wahroonga,2076,45602,"$511,000 ",0,0,2,2,1,0K,
MX-0824-AT,5-Dec-13,Apartment,Apartment / Unit / Flat,Sold,"25/2 Llandaff Street, Bondi Junction NSW 2022",NSW,eastern_suburbs,Bondi Junction,2022,5302,"$815,000 ",0,0,2,1,1,0K,
NL-5547-UY,7-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"7/111 Pacific Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$591,000 ",0,0,2,1,1,0K,
KF-2587-SX,29-Jul-10,Apartment,Apartment / Unit / Flat,Sold,"12/29 Gerard Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$620,000 ",0,0,2,1,1,0K,"Terrace-Balcony, Limed timber floors"
CR-2132-ZT,29-Mar-12,Apartment,Apartment / Unit / Flat,Sold,"5/324 Birrell Street, BONDI NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$530,000 ",0,0,1,1,1,0K,"Close to Schools, Close to Shops, Close to Transport"
,5-May-17,Apartment,Apartment / Unit / Flat,Sold,"Level 6/8 Nuvolari Place, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,Price Withheld,0,0,1,1,1,0K,"Air conditioning,Intercom,Built in wardrobes,Internal Laundry,Gas,Dishwasher,North Facing,Secure Parking,Balcony / Deck"
KU-8446-TF,20-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"5/111 Arden Street, Coogee NSW 2034",NSW,eastern_suburbs,Coogee,2034,11282,"$635,000 ",0,0,1,1,1,0K,"Built in wardrobes,Internal Laundry,Balcony / Deck,Secure parking,Separate storeroom,Modern kitchen,North Facing,Water Views"
ZP-9356-MQ,28-Nov-12,Apartment,Apartment / Unit / Flat,Sold,"37/10 Darley Road, MANLY NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$615,000 ",0,0,1,1,1,0K,"Close to Schools, Close to Shops, Close to Transport"
HR-3637-NR,28-May-14,Apartment,Apartment / Unit / Flat,Sold,"102/1A Tusculum Street, Potts Point NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,"$795,800 ",0,0,1,1,1,0K,"Air conditioning,Balcony / Deck,Bath,Broadband internet access,Built in wardrobes,Dishwasher,Fully fenced,Gas,Gym,Heating,Intercom,Internal Laundry,Outdoor Spa,Pets allowed,Secure Parking,Swimming Pool"
,11-Aug-09,Apartment,Apartment / Unit / Flat,Sold,"39/15 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$540,000 ",99,0,2,2,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Gym,Intercom,Internal Laundry,Modern Bathroom,Modern Kitchen,Secure parking,Spa,Swimming Pool"
,18-Jun-13,Apartment,Apartment / Unit / Flat,Sold,"18101/177-219 Mitchell Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$640,000 ",0,140 sqm,2,2,1,0K,"Bath,Built in wardrobes,Dishwasher,Ensuite,Fully fenced,Garden / Courtyard,Gas,Ground floor,Gym,Intercom,Internal Laundry,Secure Parking,Swimming Pool,Tennis Court"
ZX-2860-BK,8-Aug-13,House,Townhouse,Sold,"2/40 Beattie Street, BALMAIN NSW 2041",NSW,inner_west,Balmain,2041,1872,"$850,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Terrace-Balcony, Storeroom"
QV-4696-GD,18-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"18/18 Essex Street, Epping NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$688,000 ",0,133 sqm,2,1,1,0K,
BA-4983-HE,25-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"8/313 Bondi Road, Bondi Beach NSW 2026",NSW,eastern_suburbs,Bondi Beach,2026,5292,"$557,500 ",0,0,1,1,1,0K,
HD-5600-MF,10-May-17,Apartment,Apartment / Unit / Flat,Sold,"13/88  Hunter Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$650,000 ",0,0,2,1,1,0K,"Intercom,Built in wardrobes,North Facing,Balcony / Deck,Secure Parking"
TV-9720-HS,4-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"17/4 Murray Street, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$550,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
NG-0836-ZF,1-May-12,Apartment,Apartment / Unit / Flat,Sold,"171/809-811 Pacific Highway, CHATSWOOD NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$670,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Shops, Close to Transport, Air Conditioning/Heating, Secure Parking, Lock-up storage"
,3-Feb-17,Apartment,Apartment / Unit / Flat,Sold,"9/76 Dee Why Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$650,000 ",0,73.00 sqm,1,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Polished Timber Floor,Terrace-Balcony"
EI-8098-SA,22-Jun-13,Apartment,Apartment / Unit / Flat,Sold,"6/39 Dolphin Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$740,000 ",0,0,2,2,1,0K,
A6181191,12-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"52/474-482 Kingsway, MIRANDA NSW 2228",NSW,sutherland,Miranda,2228,29032,"$519,950 ",0,0,2,1,1,0K,"Internal Laundry, Northern Aspect, Wrap Around Balcony, City And District Views, Lock Up Garage, Reasonable Strata Levies"
FT-3118-IQ,13-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"2201/10 Sturdee Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$745,000 ",0,0,2,2,1,0K,Secure Parking
,7-Aug-15,Apartment,Apartment / Unit / Flat,Sold,"9/237 Kingsway, CARINGBAH NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$580,000 ",0,0,2,1,1,0K,
MQ-9457-KM,25-May-13,Apartment,Apartment / Unit / Flat,Sold,"1/28 Gould Ave, LEWISHAM NSW 2049",NSW,inner_west,Lewisham,2049,25492,"$676,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Fireplace(s), Formal Lounge, Garden, Polished Timber Floor, Security Alarm, Secure Parking, Separate Dining"
YD-6652-RE,19-Dec-15,Apartment,Apartment / Unit / Flat,Sold,"68/1-5 Harwood Street, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$650,000 ",0,0,1,1,1,0K,"Air conditioning,Gym,Intercom,Built in wardrobes,Internal Laundry"
YX-5132-TQ,4-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"7/41 O'Brien Street, BONDI BEACH NSW 2026",NSW,eastern_suburbs,Bondi Beach,2026,5292,"$785,000 ",0,0,2,2,1,0K,
,1-Aug-09,House,House,Sold,"33 Victoria Rd Marrickville, Enmore NSW 2042",NSW,inner_west,Enmore,2042,15792,Price Withheld,0,0,2,1,1,0K,Parking
JA-7847-YB,4-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"12/21 Belmont Avenue, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$810,000 ",0,0,2,1,1,0K,
HQ-1060-KZ,5-Aug-11,Apartment,Apartment / Unit / Flat,Sold,"3/22 Pacific Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$532,500 ",126,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Polished Timber Floor, Air Conditioning/Heating, Security Alarm, Secure Parking, Terrace-Balcony, On Title 30m2 Private Courtyard"
,27-Jul-11,Apartment,Apartment / Unit / Flat,Sold,"28/77 Cook Road, CENTENNIAL PARK NSW 2021",NSW,eastern_suburbs,Centennial Park,2021,9542,"$565,000 ",0,0,2,1,1,0K,Secure Parking
IJ-9592-GY,4-Mar-10,House,House,Sold,"3 Flora Street, Arncliffe NSW 2205",NSW,st_george,Arncliffe,2205,1072,"$525,000 ",0,squareMeter sqm,2,1,2,0K,
A21014232,6-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"C38/240 Wyndham Street, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$770,000 ",0,0,2,2,1,0K,
IC-2971-SE,11-Dec-13,Apartment,Apartment / Unit / Flat,Sold,"305/7 Sterling Circuit, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$642,000 ",0,Square sqm,1,1,1,0K,
KB-4591-RT,27-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"5/25 Chandos Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$681,000 ",120,0,2,1,1,0K,"Built-In Wardrobes, Secure Parking, Terrace-Balcony"
HB-0072-AP,31-Jan-14,Apartment,Apartment / Unit / Flat,Sold,"421/2 Lachlan Street, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$655,000 ",97 sqm,0,2,2,1,0K,"Air conditioning,Balcony / Deck,Bath,Built in wardrobes,Cable or Satellite,Dishwasher,Ensuite,Garden / Courtyard,Gas,Gym,Heating,Indoor Spa,Intercom,Internal Laundry,Secure Parking,Study,Swimming Pool"
IS-9378-MU,24-May-12,Apartment,Apartment / Unit / Flat,Sold,NARRABEEN NSW 2101,NSW,northern_beaches,Narrabeen,2101,32002,"$580,000 ",0,0,2,1,1,0K,
A5777551,23-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"45/15 Wylde Street, POTTS POINT NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,"$680,000 ",0,0,1,1,1,0K,
WC-7964-BU,11-Apr-16,Apartment,Apartment / Unit / Flat,Sold,"109/637 Pittwater Road, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$700,000 ",0,0,2,2,1,0K,
CS-5810-HH,18-Aug-10,Apartment,Apartment / Unit / Flat,Sold,"10/273 Maroubra Road, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$530,000 ",0,0,2,1,1,0K,"Intercom,Secure parking"
GK-1361-QN,9-Mar-10,Apartment,Apartment / Unit / Flat,Sold,"10/10 Cassins Avenue, NORTH SYDNEY NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,"$895,000 ",0,0,2,2,2,0K,Secure Parking
YW-5570-UK,23-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"4/14 Federal Parade, Brookvale NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$600,000 ",0,0,1,1,1,0K,
,2-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"15/684 Victoria Road, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$855,000 ",0,0,2,2,2,0K,Secure Parking
,30-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"UG2/320 Harris Street,, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$615,000 ",63 sqm,77 sqm,1,1,1,0K,"Air conditioning,Built in wardrobes,Dishwasher,Floorboards,Intercom,Secure Parking"
PP-8572-ZJ,14-May-11,Apartment,Apartment / Unit / Flat,Sold,"7/2-6   Tilford, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$767,500 ",0,0,2,2,1,0K,"Alarm System,Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Transport,Gas,Internal Laundry,Modern Bathroom,Modern Kitchen,Pets Allowed,Polished TimberFloor,Quiet Location,Views"
WI-7941-DF,28-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"7/7-11 Miranda Road, Miranda NSW 2228",NSW,sutherland,Miranda,2228,29032,"$581,500 ",0,0,2,1,1,0K,"Verandah, Storage, Dining Room, Lounge"
JN-4587-QI,28-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"15/89 Albert Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$600,000 ",0,0,2,1,1,0K,
A16452112,29-Jun-13,Apartment,Apartment / Unit / Flat,Sold,"284/221-229 Sydney Park Road, Erskineville NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$520,000 ",0,0,1,1,1,0K,
,21-Jul-07,Apartment,Apartment / Unit / Flat,Sold,"2/48 Homebush Road, STRATHFIELD NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$500,000 ",0,0,2,2,1,0K,
AY-0773-AP,7-Oct-14,Apartment,Apartment / Unit / Flat,Sold,"10/12 Regina Ave, BROOKVALE NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$535,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Secure Parking, Terrace-Balcony"
,12-Apr-14,Apartment,Apartment / Unit / Flat,Sold,"26/147 McEvoy Street, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$796,000 ",0,0,2,2,2,0K,"Air Conditioning, Internal Laundry, Intercom, Balcony / Deck, Gas, Secure Parking"
GM-6393-FY,25-Aug-14,House,Villa,Sold,"2/17 Mahony Road, Constitution Hill NSW 2145",NSW,parramatta,Constitution Hill,2145,11262,"$512,000 ",0,0,2,1,1,0K,
BP-3501-KQ,25-Nov-09,Apartment,Apartment / Unit / Flat,Sold,"241/116 Maroubra Road, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$535,000 ",0,0,2,2,1,0K,"Alarm System,Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Internal Laundry,Modern Bathroom,Modern Kitchen,Quiet Location,Secure parking"
UJ-1852-GQ,13-May-17,Apartment,Apartment / Unit / Flat,Sold,"7/21-25 Burraneer Bay Road, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$776,500 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Intercom, Ocean Views, Security Access"
KL-9570-XZ,30-Oct-08,Apartment,Apartment / Unit / Flat,Sold,Sydney NSW 2000,NSW,sydney_city,Sydney,2000,41352,"$535,000 ",130,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Shops,Close to Transport,Concierge / Manager,Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Spa,Swimming Pool"
WP-4069-EJ,13-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"2/588 Blaxland Road, Eastwood NSW 2122",NSW,northern_suburbs,Eastwood,2122,15212,"$562,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
VS-3930-FC,13-May-16,Apartment,Apartment / Unit / Flat,Sold,"14/1 Heidelberg Avenue, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$725,000 ",0,183 Square sqm,2,2,1,0K,
JI-6977-LG,22-May-12,Apartment,Apartment / Unit / Flat,Sold,"12/33 Linda Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$515,500 ",0,0,2,2,2,0K,
NE-1298-TH,28-Apr-14,Apartment,Apartment / Unit / Flat,Sold,"7/1 Carlton Parade, CARLTON NSW 2218",NSW,st_george,Carlton,2218,8952,"$510,000 ",97,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
A5968746,5-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"9/27 Reynolds Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$592,750 ",0,0,1,1,1,0K,
EG-8602-DR,30-Aug-11,Apartment,Apartment / Unit / Flat,Sold,"312/569 George Street, Sydney NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$515,000 ",62,0,1,1,1,0K,
