propertyId,date sold,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
A38648822,10-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"26/48 St Hilliers Rd, Auburn NSW 2144",NSW,parramatta,Auburn,2144,1302,"$546,000 ",95,119 sqm,2,2,1,0K,
ML-2771-GR,28-May-13,Apartment,Apartment / Unit / Flat,Sold,"31/20 Pyrmont Bridge Road, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$570,000 ",0,Square sqm,1,1,1,0K,
PB-2025-CV,6-Jun-10,Apartment,Apartment / Unit / Flat,Sold,"1/6 Hilts Road, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$515,000 ",169,0,2,2,1,0K,
QQ-6534-WQ,22-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"4/9 Frances Street, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$885,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
DU-7735-YR,20-Jan-15,Apartment,Apartment / Unit / Flat,Sold,"1/33-35 Baxter Avenue, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$516,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
,7-Nov-11,Apartment,Apartment / Unit / Flat,Sold,"702/23 Shelley Street, SYDNEY NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$858,000 ",105,0,2,2,1,0K,
HZ-8880-UI,19-Apr-10,Apartment,Apartment / Unit / Flat,Sold,"507/1 Stromboli Strait, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$506,000 ",0,0,2,2,1,0K,
GQ-1009-MS,18-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"6C/8 Bligh Place, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$542,000 ",0,53 sqm,1,1,1,0K,Secure parking
IK-1559-ML,25-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"15/56-58 Powell Street, Homebush NSW 2140",NSW,inner_west,Homebush,2140,21262,"$532,000 ",0,0,2,2,1,0K,Ensuite
,25-Jul-15,Apartment,Apartment / Unit / Flat,Sold,"9/39 Laura Street, Newtown NSW 2042",NSW,inner_west,Newtown,2042,32672,"$756,000 ",0,0,2,1,1,0K,
II-0829-MD,14-Sep-13,Apartment,Apartment / Unit / Flat,Sold,"24/15 Boundary Street, DARLINGHURST NSW 2010",NSW,eastern_suburbs,Darlinghurst,2010,13272,"$568,000 ",0,0,1,1,1,0K,
RO-3052-MF,5-Dec-12,Apartment,Apartment / Unit / Flat,Sold,"6/23 Bapaume Road, Mosman NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$725,000 ",0,0,2,1,1,0K,
IC-7471-AB,14-Dec-11,Apartment,Apartment / Unit / Flat,Sold,"101/200 William Street, Potts Point NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,"$587,000 ",0,94 sqm,1,1,1,0K,
CG-4100-FE,20-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"3/2 The Strand, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$575,000 ",0,0,1,1,1,0K,"Balcony, Built-In-Robes, Waterview"
,7-Feb-06,House,Townhouse,Sold,"5/12 Beach Street, CLOVELLY NSW 2031",NSW,eastern_suburbs,Clovelly,2031,10312,"$855,000 ",0,0,2,2,2,0K,
EC-1779-RG,30-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"3/22 Barber Avenue, Eastlakes NSW 2018",NSW,eastern_suburbs,Eastlakes,2018,15182,"$680,000 ",0,0,2,1,1,0K,
QG-0552-PN,8-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"4/47 Cowper Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$657,500 ",0,0,2,1,1,0K,
GL-4422-VY,6-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"49/2 Nina Gray Avenue, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$550,000 ",0,0,1,1,1,0K,"Secure parking,Air conditioning,Intercom,Built in wardrobes,Internal Laundry,Pets allowed,Gas,Dishwasher,Water Views,Double glazed windows,Secure Parking,Balcony / Deck"
VA-7651-QG,18-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"38/100 Barcom Avenue, Darlinghurst NSW 2010",NSW,eastern_suburbs,Darlinghurst,2010,13272,"$730,000 ",0,0,2,1,1,0K,
,8-Mar-03,House,House,Sold,"blank 66 High Street, STRATHFIELD NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$588,000 ",0,0,2,1,1,0K,
ZB-9087-RC,4-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"29/602-608 Princes Highway, Kirrawee NSW 2232",NSW,sutherland,Kirrawee,2232,23902,"$595,000 ",0,0,2,1,1,0K,Study
GG-9780-BA,10-Jan-15,Apartment,Apartment / Unit / Flat,Sold,"351/298 Sussex St, Sydney NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$670,000 ",0,0,1,1,1,0K,"North Facing,City Views,Gym,Intercom,Built in wardrobes,Furnished,Internal Laundry,Gas,Separate Dining Room,Dishwasher,Study,Air conditioning,Swimming Pool,Balcony / Deck,Secure Parking"
,28-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"903/13-17 Taylor Street, Lidcombe NSW 2141",NSW,parramatta,Lidcombe,2141,25522,"$562,000 ",0,0,1,1,1,0K,"Air conditioning,Built in wardrobes,Intercom,Balcony / Deck,Secure Parking,Broadband internet access,Gas,Heating,Dishwasher,Internal Laundry"
TM-5362-UB,8-Sep-09,Apartment,Apartment / Unit / Flat,Sold,"24/10 Kings Park Circuit, Five Dock NSW 2046",NSW,inner_west,Five Dock,2046,17052,"$515,000 ",0,0,2,2,1,0K,
TL-8785-KG,7-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"4A/20-22 Onslow Avenue, ELIZABETH BAY NSW 2011",NSW,eastern_suburbs,Elizabeth Bay,2011,15442,"$855,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Pool, Secure Parking, Separate Dining, Terrace-Balcony, Secure Lift Access"
,26-Mar-13,Apartment,Apartment / Unit / Flat,Sold,"208/1 Hirst Street, Arncliffe NSW 2205",NSW,st_george,Arncliffe,2205,1072,Price Withheld,0,0,2,2,1,0K,
VU-0028-FV,19-Jun-12,Apartment,Apartment / Unit / Flat,Sold,"402/72-78 Bayswater Road, RUSHCUTTERS BAY NSW 2011",NSW,eastern_suburbs,Rushcutters Bay,2011,38022,"$615,000 ",0,54 sqm,1,1,1,0K,"Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony"
PB-0581-DQ,9-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"205/17 Joynton Avenue, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$852,000 ",0,0,2,2,1,0K,
CF-4943-PP,17-Nov-11,Apartment,Apartment / Unit / Flat,Sold,"7/37 Stanton Road, Mosman NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$730,000 ",0,0,2,1,1,0K,"Balcony / Patio / Terrace,Close to Schools,Close to Shops,Close to Transport,Intercom,Views"
XI-1368-OY,12-Feb-16,Apartment,Apartment / Unit / Flat,Sold,"8/48 Nicholson Parade, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$740,000 ",0,0,2,1,1,0K,
NZ-0086-QO,28-Sep-12,Apartment,Apartment / Unit / Flat,Sold,"24/8-16 William Street, RYDE NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$592,000 ",159,0,2,2,2,0K,
HD-7265-EV,4-Dec-10,Apartment,Apartment / Unit / Flat,Sold,"20/115 Lagoon Street, Narrabeen NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$510,000 ",0,0,2,1,1,0K,
OF-5200-KX,26-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"3/8 Ramsay Street, COLLAROY NSW 2097",NSW,northern_beaches,Collaroy,2097,10672,"$583,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
AX-9470-SM,20-Jun-14,Apartment,Apartment / Unit / Flat,Sold,"14/7a William Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$775,000 ",82,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
YY-3909-ZH,8-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"24/49-53 Vermont Street, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$645,000 ",108,0,2,1,1,0K,
A5637228,15-Oct-10,Apartment,Apartment / Unit / Flat,Sold,"29/2 Greenknowe Avenue, Elizabeth Bay NSW 2011",NSW,eastern_suburbs,Elizabeth Bay,2011,15442,"$750,000 ",0,0,2,1,1,0K,"Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Polished TimberFloor,Renovated,Secure parking"
QP-3387-NJ,9-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"29/1 Hillcrest Avenue, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$760,000 ",0,0,2,2,1,0K,
A23424492,2-Nov-12,Apartment,Apartment / Unit / Flat,Sold,"31/44-58 Belmont Street, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$550,000 ",0,0,2,1,1,0K,
CA-5236-VF,18-Jan-17,Apartment,Apartment / Unit / Flat,Sold,"322/528 Rocky Point Road, Sans Souci NSW 2219",NSW,st_george,Sans Souci,2219,38462,"$570,000 ",0,0,1,1,1,0K,"Intercom,Built in wardrobes,Internal Laundry,Broadband internet access,Dishwasher,Balcony / Deck,Secure Parking"
IZ-9589-BT,21-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"9/127 Queenscliff  Road, Queenscliff NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$785,000 ",0,0,2,1,1,0K,
YK-0458-XC,31-Aug-15,Apartment,Apartment / Unit / Flat,Sold,"15/30 Gadigal Avenue, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$865,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Shops, Ensuite, Intercom, Security Access, Lift Installed, Car Parking - Basement"
,1-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"C305/3 Avenue Of Europe, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$650,000 ",0,0,2,2,1,0K,
RQ-5581-MX,10-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"1/34-38 Burdett Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$637,500 ",0,0,2,1,1,0K,Balcony / Deck
GS-7226-LH,13-Apr-13,Apartment,Apartment / Unit / Flat,Sold,"2/8 Chandos Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$508,000 ",0,0,2,1,1,0K,
HW-5962-AX,23-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"14/51 Hay Street, Leichhardt NSW 2040",NSW,inner_west,Leichhardt,2040,25302,"$770,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
UQ-5375-OR,27-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"33/9 Hillcrest Street, Homebush NSW 2140",NSW,inner_west,Homebush,2140,21262,"$568,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Intercom, Security Access, Car Parking - Basement"
A7394910,27-Apr-13,Apartment,Apartment / Unit / Flat,Sold,"11/178-180 Hampden Road, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$582,000 ",0,0,2,1,1,0K,
A21707092,9-Sep-13,Apartment,Apartment / Unit / Flat,Sold,"365/221-229 Sydney Park Road, ERSKINEVILLE NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$525,000 ",0,0,1,1,1,0K,"Air Conditioning,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
,6-Feb-16,Apartment,Apartment / Unit / Flat,Sold,"13/74 Lane Street, Wentworthville NSW 2145",NSW,parramatta,Wentworthville,2145,47052,"$560,000 ",0,244 sqm,2,2,2,0K,
MJ-1051-LM,20-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"1/12 Figtree Avenue, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$790,000 ",0,0,2,1,1,0K,
,26-Aug-16,Apartment,Apartment / Unit / Flat,Sold,"311/103 Forest Road, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$550,000 ",0,0,1,1,2,0K,"Gym, Balcony, Built-In-Robes, Gas, In-Ground Pool"
LZ-7946-LZ,26-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"16/17-21 Wetherill Street, Narrabeen NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$775,000 ",96,0,2,1,2,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Secure Parking, Separate Dining, Terrace-Balcony"
,30-Jul-15,Apartment,Apartment / Unit / Flat,Sold,"13/1 Shirley Street, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$630,000 ",0,0,1,1,1,0K,"Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Gas, Secure Parking"
HI-6501-SZ,5-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"27/9 Blaxland Avenue, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$620,000 ",0,0,2,2,1,0K,"Alarm System,Balcony / Deck,Bath,Broadband internet access,Built in wardrobes,Cable or Satellite,Dishwasher,Ensuite,Gas,Intercom,Internal Laundry,North Facing,Secure Parking,Swimming Pool"
WH-9004-GZ,15-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"8/2-6 Abbott Street, COOGEE NSW 2034",NSW,eastern_suburbs,Coogee,2034,11282,"$756,000 ",0,0,2,1,1,0K,"Internal Laundry, Balcony, Built In's All Rooms, Entirely Renovated"
A29659202,23-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"818/1C Burdett Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$655,000 ",0,0,2,1,1,0K,"Air Conditioning, Internal Laundry, Gym, Intercom, Swimming Pool, Balcony / Deck, Built in wardrobes, Dishwasher, Gas, Secure Parking"
AD-6039-CA,18-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"2/18-20 Landers Road, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$571,888 ",0,0,1,1,1,0K,
NM-7244-GC,29-Mar-11,Apartment,Apartment / Unit / Flat,Sold,"939/7 Crescent Street, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$572,500 ",135,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Spa,Swimming Pool,Views"
CB-0947-BA,2-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"24/1A Turner Street, Redfern NSW 2016",NSW,eastern_suburbs,Redfern,2016,36922,"$760,000 ",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Intercom, Spa, Security Access, Lift Installed"
,19-Feb-16,New Developments,New Apartments / Off the Plan,Sold,"403 - 405 Old South Head Road, Bondi NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$861,500 ",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Internal Laundry, Intercom, Lift Installed, Car Parking - Basement, Disabled Access, Exhaust, Security System, Floorboards, Gas, Bath"
,22-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"3/309-311 Bunnerong Rd, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,Price Withheld,0,0,1,1,1,0K,
NB-1580-WC,1-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"9/10-16 Beatrice Street, Ashfield NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$560,000 ",60,0,1,1,1,0K,
NY-8195-DD,24-Apr-14,Apartment,Apartment / Unit / Flat,Sold,CARINGBAH NSW 2229,NSW,sutherland,Caringbah,2229,8922,"$562,362 ",0,0,2,1,2,0K,"Double Lock-up Garage, Stunning Timber Floors, Modern Security Complex, Walk to Shops And Station, Gorgeous New Kitchen, Entertainers Balcony"
,22-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"133/88 Talavera Road, Macquarie Park NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$618,000 ",0,0,2,1,1,0K,"Air conditioning,Alarm System,Balcony / Deck,Bath,Broadband internet access,Built in wardrobes,Dishwasher,Ensuite,Furnished,Garden / Courtyard,Gas,Gym,Heating,Indoor Spa,Intercom,Internal Laundry,North Facing,Study,Swimming Pool"
OB-7127-WY,29-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"23/19 Blaxland Avenue, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$780,000 ",0,Square sqm,2,2,2,0K,
DE-4043-BJ,2-Sep-14,Apartment,Apartment / Unit / Flat,Sold,CONCORD NSW 2137,NSW,inner_west,Concord,2137,11092,"$650,000 ",0,0,2,2,2,0K,
RL-6896-XJ,10-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"106A/8 Cowper Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$541,000 ",0,0,2,2,1,0K,
MD-8217-VT,15-Feb-13,House,Villa,Sold,"7a Spencer Street, GLADESVILLE NSW 2111",NSW,northern_suburbs,Gladesville,2111,18082,"$640,000 ",0,0,2,2,1,0K,
BO-1113-QS,7-May-15,Apartment,Apartment / Unit / Flat,Sold,"2/51 Victoria Ave, Penshurst NSW 2222",NSW,st_george,Penshurst,2222,35362,"$531,000 ",0,0,2,1,1,0K,"Secure parking,Intercom,Internal Laundry,Ground floor,Secure Parking,Balcony / Deck"
A5844413,7-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"6/13-15 Boronia Street, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$555,000 ",0,0,2,1,1,0K,
A6199155,10-Jun-14,Apartment,Apartment / Unit / Flat,Sold,"5/2-6 Birkley  Road, Manly NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$700,000 ",0,0,2,1,1,0K,
A50178092,14-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"45/626 Mowbray Road, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$575,000 ",0,0,1,1,1,0K,Secure Parking
,13-May-15,Apartment,Apartment / Unit / Flat,Sold,"Pastoral Crct, Pemulwuy NSW 2145",NSW,parramatta,Pemulwuy,2145,35292,"$585,000 ",0,0,2,2,2,0K,"Close to Transport,Ensuite,Balcony,Built-In-Robes,Dishwasher"
RO-7836-GS,9-Jun-09,House,House,Sold,"3 Meakem Street, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,"$650,000 ",0,0,2,1,2,0K,
AP-7548-VD,6-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"35/432 Railway Parade, Allawah NSW 2218",NSW,st_george,Allawah,2218,532,"$561,000 ",0,83 sqm,1,1,1,0K,
GT-2744-CZ,4-Sep-12,Apartment,Apartment / Unit / Flat,Sold,"45/215 Bridge Road, GLEBE NSW 2037",NSW,inner_west,Glebe,2037,18112,"$605,000 ",0,0,2,1,1,0K,
GJ-3494-FV,9-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"7/64 Wellington Street, WATERLOO NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$770,000 ",0,0,2,2,1,0K,
DP-7036-OT,22-Jun-09,Apartment,Apartment / Unit / Flat,Sold,"81/47 Lithgow Street, ST LEONARDS NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,Price Withheld,89,0,1,1,1,0K,
OQ-2380-EC,6-Mar-13,Apartment,Apartment / Unit / Flat,Sold,"11/ 4-6 Nicholson Street, WOLLSTONECRAFT NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$597,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
JE-8843-ZK,23-Feb-12,Apartment,Apartment / Unit / Flat,Sold,"15/322 Bourke Street, SURRY HILLS NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$600,000 ",0,0,2,1,1,0K,
XO-1777-CX,1-May-10,Apartment,Apartment / Unit / Flat,Sold,"7/45 McLaren Street, NORTH SYDNEY NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,"$658,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking"
ZP-9241-XK,27-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"13/3-5 Banksia Road, Caringbah NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$645,000 ",0,121 sqm,2,1,2,0K,"Security,Verandah,Decking,Dining Room,Lounge,Outdoor Living"
AO-2512-XM,18-May-09,Apartment,Apartment / Unit / Flat,Sold,"82/421 Pacific Highway, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$562,500 ",110,0,2,2,2,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Polished TimberFloor,Quiet Location,Renovated,Secure parking,Spa,Swimming Pool,Views"
,12-Feb-10,House,Townhouse,Sold,"10/10a Tuckwell Place, MACQUARIE PARK NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$515,000 ",0,0,2,1,2,0K,
,16-Jan-15,Apartment,Apartment / Unit / Flat,Sold,"14/88 Barcom Avenue, DARLINGHURST NSW 2010",NSW,eastern_suburbs,Darlinghurst,2010,13272,Price Withheld,0,0,1,1,2,0K,
QS-9241-CZ,24-Oct-11,Apartment,Apartment / Unit / Flat,Sold,"306/12 Howard Avenue, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$500,000 ",0,0,2,2,1,0K,Secure Parking
A6229459,28-Apr-15,Apartment,Apartment / Unit / Flat,Sold,"5/2 Kempsey Close, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$544,000 ",0,0,2,1,1,0K,
,16-Jun-15,House,House,Sold,"A9.01/1 Jack Brabham Drive, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$742,000 ",113,0,2,2,1,0K,
YZ-8506-ET,12-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"45/679 Bourke Street, Surry Hills NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$778,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Intercom, Area Views, City Views, Security Access, Lift Installed, Car Parking - Basement, Openable Windows"
JE-5382-CA,28-Sep-09,Apartment,Apartment / Unit / Flat,Sold,"2204/2 Cunningham Street, SYDNEY NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$570,000 ",0,0,1,2,1,0K,
HH-1737-PN,31-Oct-11,House,House,Sold,"42 Weeroona Avenue, ELANORA HEIGHTS NSW 2101",NSW,northern_beaches,Elanora Heights,2101,15382,"$710,000 ",0,759.00 sqm,2,1,1,0K,
RL-2519-EV,27-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"Unit 16/25 Green Street, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$536,000 ",0,0,2,1,2,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
,21-Nov-09,House,House,Sold,"11 Slade Road, Bardwell Park NSW 2207",NSW,st_george,Bardwell Park,2207,2262,"$680,000 ",0,423 sqm,2,1,1,0K,"Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Gas,Modern Bathroom,Modern Kitchen,Polished TimberFloor"
BN-7508-JV,21-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"21/65 Marsden Street, PARRAMATTA NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$613,000 ",104,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
BX-3983-IE,28-Feb-12,Apartment,Apartment / Unit / Flat,Sold,"2/68 Avenue Road, Mosman NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$820,000 ",0,0,2,1,1,0K,
WP-3933-YJ,26-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"2/17 Clarke Street, Narrabeen NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$640,000 ",0,0,2,1,1,0K,
UB-0077-GO,10-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"18/91-93 Acacia Road, Kirrawee NSW 2232",NSW,sutherland,Kirrawee,2232,23902,"$591,000 ",0,0,2,1,1,0K,
IV-2172-BU,14-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"1003/11 Chandos  Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$760,000 ",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Intercom, Area Views, Security Access, Lift Installed, Secure Parking"
RC-6799-TB,25-Jan-16,Apartment,Apartment / Unit / Flat,Sold,"12/4-8 Burne Avenue, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$770,000 ",0,0,2,2,1,0K,"Close to Shops, Close to Transport, Internal Laundry, Balcony, Gas Heating, Building Security"
A6525831,11-Nov-11,Apartment,Apartment / Unit / Flat,Sold,"36/419 Military Road, MOSMAN NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$545,000 ",0,0,2,1,1,0K,
BK-9956-QR,28-Mar-12,House,Townhouse,Sold,"2/5 Walton Crescent, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$730,000 ",0,0,2,2,2,0K,
,8-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"11/201-207 Barker Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,Price Withheld,0,0,1,1,1,0K,
VK-1284-QM,17-Oct-14,Apartment,Apartment / Unit / Flat,Sold,"41/14 College Crescent, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$550,000 ",0,0,2,2,1,0K,
NU-6942-WZ,21-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"4/106 Chandos Street, CROWS NEST NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,"$726,000 ",0,0,2,1,1,0K,
,13-Jul-09,House,House,Sold,"499 Concord Road, RHODES NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$500,000 ",0,0,2,2,2,0K,
